id,hotel_cluster
8737,91 48 41 30 42
8738,36 57 29 77 12
8739,26 96 91 48 41
8740,11 20 33 91 48
8741, 6 28 77 25 14
8742, 1 45 79 24 71
8743,91 48 41 30 42
8744,91 48 41 30 42
8745, 1 45 79 54 24
8746,41  1 21 79 91
8747,31 98 23 55 17
8748,42 33 16 18  6
8749, 8 91 48 41 30
8750,91 48 41 30 42
8751,20 89 86 38 67
8752,59 16  2 14 12
8753,12 91 48 41 30
8754,91 48 41 30 42
8755,91 48 41 30 42
8756,82 59 91 48 41
8757,18 71 34 91 84
8758,56 70 98 17 41
8759,93 91 48 41 30
8760,65 52 96 66 87
8761,21  9 18 48 19
8762,10 91 48 41 30
8763,91 48 41 30 42
8764,91 48 41 30 42
8765,91 48 41 30 42
8766,73  8 65 52 63
8767,95 18 41 91 37
8768, 9 98 76 95 23
8769,91 48 41 30 42
8770,58 29 81 91 48
8771,30 36 91 48 41
8772,91 48 41 30 42
8773,55 70 16 95  2
8774, 1 45 79 54 24
8775, 1 45 79 24 71
8776, 6 16 10 15 59
8777,91 48 41 30 42
8778,91 48 41 30 42
8779,83 55 91 21 68
8780,91 48 41 30 42
8781,91 48 41 30 42
8782,56 70 98 17 41
8783,55 70 16 95  2
8784,67 82 30 91 48
8785,91 48 41 30 42
8786,12 91 48 41 30
8787,91 48 41 30 42
8788,18 71 34 91 84
8789,95 42 77 91 48
8790, 2 95 18 37 42
8791,11 28 91 48 41
8792,91 48 41 30 42
8793,76 91 18 41 60
8794,73 95 68 21 19
8795, 1 45 79 54 24
8796,28 32 48 33 41
8797,91 48 41 30 42
8798,56 41 70 21 69
8799,58 57 85 97 91
8800,59 16  2 14 12
8801,91 48 41 30 42
8802,91 48 41 30 42
8803, 8 99 64 35  9
8804,81  2 57 91 48
8805,42 28 23 91 48
8806,91 48 41 30 42
8807,25 33 83 97 91
8808,91 48 41 30 42
8809,16 68 89 91 48
8810,21 91 95 99 19
8811, 1 45 79 54 24
8812,91 48 41 30 42
8813,91 48 41 30 42
8814,91 48 41 30 42
8815,91 48 41 30 42
8816,91 48 41 30 42
8817,91 48 41 30 42
8818,91 48 41 30 42
8819, 9 98 76 95 23
8820,91 48 41 30 42
8821,91 48 41 30 42
8822,91 48 41 30 42
8823,91 48 41 30 42
8824,91 40 94 48 13
8825,21 13 49 91  5
8826,39 59 76 23 77
8827,91 28 14 48 59
8828,47 40 77 91 39
8829,91 48 41 30 42
8830,91 48 41 30 42
8831,57 12 40 97 50
8832,15 25 29 42 57
8833, 9 25 11 37  5
8834,91 48 41 30 42
8835,20 43 91 48 41
8836,91 48 41 30 42
8837,65 52 96 66 87
8838,91 48 41 30 42
8839,65 66 91 48 41
8840,56 41 70 21 69
8841,18 71 34 91 84
8842, 7 29 46 91 48
8843,91 48 41 30 42
8844,91 48 41 30 42
8845,91 48 41 30 42
8846,95 18 41 91 37
8847,91 48 41 30 42
8848,91 48 41 30 42
8849,91 48 41 30 42
8850,91 48 41 30 42
8851,70 84 99 83 41
8852,65 52 96 66 87
8853,21 91  9 13 28
8854,21 91 95 99 19
8855, 4 68 14 16 50
8856,91 48 41 30 42
8857,68 17 80  0 28
8858,51 59 25 21 91
8859,91 16 95 28 21
8860,56 41 70 21 69
8861,18 71 34 91 84
8862,91 48 41 30 42
8863,28 91 91 48 41
8864,91 48 41 30 42
8865,40 41 56 70 31
8866,91 48 41 30 42
8867, 3 26 28 44 68
8868,91 48 41 30 42
8869,91 48 41 30 42
8870,73 48 14 83 47
8871,62 36 63 91 48
8872,56 41 70 21 69
8873,91 48 41 30 42
8874, 2 22 91 48 41
8875,61 91 48 41 30
8876,19 49 91 48 41
8877,91 48 41 30 42
8878,43 15 64  2 30
8879,91 48 41 30 42
8880,18 59  2 13 91
8881,91 48 41 30 42
8882,91 48 41 30 42
8883,91 40 94 48 13
8884,91 48 41 30 42
8885,91 48 41 30 42
8886,91 48 41 30 42
8887,91 48 41 30 42
8888,28 91 48 41 30
8889, 6 16 95 55 69
8890,33  5 91 48 41
8891,19 68 18 41 91
8892,91 48 41 30 42
8893, 0 21 97 96 98
8894,91 48 41 30 42
8895,91 48 41 30 42
8896, 1 45 79 24 71
8897,10 18 72 91 48
8898,19 91 48 41 30
8899, 0 21 50 48 41
8900, 4 91 48 41 30
8901,21 91 95 99 19
8902,91 48 41 30 42
8903,91 48 41 30 42
8904, 1 45 79 54 24
8905,91 48 41 30 42
8906,34 16 18 48 94
8907,91 48 41 30 42
8908,91 48 41 30 42
8909, 2 30 46 91 48
8910,95 18 41 91 37
8911,72  4 70 16 26
8912,91 48 41 30 42
8913,97 86 30 64 25
8914,56 41 70 21 69
8915,56 41 70 21 69
8916,40 23 32 39 41
8917,91 48 41 30 42
8918,50 13 17 42 91
8919,65 52 87 66 84
8920,39 70 72 40 94
8921,28 91 48 41 30
8922,91 48 41 30 42
8923,83 16 48 70  0
8924,91 48 41 30 42
8925,91 48 41 30 42
8926,25 33 83 97 91
8927,72  4 70 16 26
8928,91 48 41 30 42
8929,91 48 41 30 42
8930,31 52 57 65 87
8931,91 48 41 30 42
8932,72  4 70 16 26
8933,85 57 33 64  6
8934,99 29 64 91 48
8935,85 57 60 46 91
8936,52 20 31 30 37
8937,91 48 41 30 42
8938,28 91 91 48 41
8939,91 48 41 30 42
8940,95 42 77 91 48
8941,97 86 30 64 25
8942,67 46 91 48 41
8943, 4 55 33 48 23
8944,21 91 95 99 19
8945, 5 73 91 48 41
8946,91 48 41 30 42
8947,50 13 17 42 91
8948,91 48 41 30 42
8949, 5 10 33 70 89
8950,91 48 41 30 42
8951,28 91 48 41 30
8952,91 48 41 30 42
8953,91 48 41 30 42
8954,91 48 41 30 42
8955,48 91 48 41 30
8956,91 48 41 30 42
8957,83  6 18 90 15
8958,14 91 48 41 30
8959,51 59 25 21 91
8960,91 48 41 30 42
8961,91 48 41 30 42
8962,91 48 41 30 42
8963,34 13 22 59 91
8964, 0 21 50 48 41
8965,91 48 41 30 42
8966,21 91 95 99 19
8967,91 48 41 30 42
8968,91 48 41 30 42
8969, 1 45 79 54 24
8970,91 48 41 30 42
8971, 1 45 79 54 24
8972, 1 45 79 54 24
8973,91 48 41 30 42
8974,83 55 91 21 68
8975,99 29 64 91 48
8976,91 48 41 30 42
8977, 6 10 28 91 48
8978,91 48 41 30 42
8979,91 48 41 30 42
8980, 9 68 72 95 16
8981,21 13 49 91  5
8982, 9 98 76 95 23
8983,30 91 48 41 30
8984, 9 68 72 95 16
8985,83 16 48 70  0
8986,76 91 18 41 60
8987,83 55 91 21 68
8988,91 48 41 30 42
8989,44 81 36 78 63
8990,18 71 34 91 84
8991,21 91 48 41 30
8992,91 48 41 30 42
8993, 1 45 91 48 41
8994,56 41 70 21 69
8995,91 48 41 30 42
8996,91 48 41 30 42
8997,91 48 41 30 42
8998, 2 29 46 64 91
8999,38  5 91 48 41
9000,91 48 41 30 42
9001,91 48 41 30 42
9002,91 48 41 30 42
9003,91 48 41 30 42
9004, 6 16 95 55 69
9005,91 49  2 97 18
9006,91 48 41 30 42
9007, 1 45 79 54 24
9008,73 72 96 91 48
9009,91 48 41 30 42
9010,91 91 48 41 30
9011,28 91 48 41 30
9012,18 19 59  6 16
9013,91 48 41 30 42
9014,91 48 41 30 42
9015,50 13 17 42 91
9016, 8 99 64 35  9
9017,99 22 25 30 60
9018,51 68 18 91 97
9019, 2 59 99 37  5
9020,46 43 20 78 67
9021,13 76 57 35  8
9022,91 48 41 30 42
9023,25 33 83 97 91
9024,22 91 48 41 30
9025,32 16 23 47 48
9026,97 86 11  6 99
9027,97 68 37 18 98
9028,73 34 42 57 91
9029,91 48 41 30 42
9030,91 48 41 30 42
9031,91 48 41 30 42
9032, 2 22 91 48 41
9033,37 90 91 48 41
9034,91 48 41 30 42
9035,91 48 41 30 42
9036,91 48 41 30 42
9037,91 48 41 30 42
9038,68  9 91 48 41
9039,91 48 41 30 42
9040,91 48 41 30 42
9041,91 48 41 30 42
9042,91 48 41 30 42
9043,74 91 48 41 30
9044,31 12 99  7  9
9045,91 48 41 30 42
9046,56 41 70 21 69
9047,91 48 41 30 42
9048,91 48 41 30 42
9049,91 48 41 30 42
9050,91 48 41 30 42
9051,91 48 41 30 42
9052,91 48 41 30 42
9053,64 91 48 41 30
9054,91 48 41 30 42
9055,91 48 41 30 42
9056,91 48 41 30 42
9057,91 48 41 30 42
9058,91 48 41 30 42
9059,91 48 41 30 42
9060,91 48 41 30 42
9061,91 48 41 30 42
9062,91 48 41 30 42
9063,91 48 41 30 42
9064,91 48 41 30 42
9065,91 48 41 30 42
9066,91 48 41 30 42
9067,91 48 41 30 42
9068,21  0 84 19 37
9069,68 17 80  0 28
9070,21  9 18 48 19
9071,91 91 48 41 30
9072, 5 91 48 41 30
9073,91 48 41 30 42
9074,91 48 41 30 42
9075,41 42 47 94 91
9076,91 48 41 30 42
9077,91 48 41 30 42
9078,21 91  9 13 28
9079,91 48 41 30 42
9080,91 48 41 30 42
9081,91 48 41 30 42
9082,91 48 41 30 42
9083,91 48 41 30 42
9084, 1 45 79 54 24
9085,91 48 41 30 42
9086,18 19 59  6 16
9087,56 70 41 69  3
9088,21 91 95 99 19
9089,97 86 11  6 99
9090,55 70 16 95  2
9091, 2 80 52 65 26
9092,59 16  2 14 12
9093, 9 25 11 37  5
9094,29 89 64 16 76
9095, 1 45 79 24 71
9096,66  3 31 53 65
9097,58 57 85 97 91
9098,33 84 96 73 26
9099,41 54  0 44 91
9100,91 48 41 30 42
9101,41  0 42 33 11
9102,91 48 41 30 42
9103,91 48 41 30 42
9104,91 48 41 30 42
9105,39 70 72 40 94
9106,82 64 46 29 58
9107, 8 99 64 35  9
9108,91 48 41 30 42
9109,17 83 15 37 50
9110,91 48 41 30 42
9111,91 48 41 30 42
9112,91 48 41 30 42
9113, 7 77 10 32 20
9114,18 71 34 91 84
9115,40 41 56 70 31
9116,68 69 95 91 48
9117, 2 59 99 37  5
9118,44 48 58 69 91
9119,82 91 48 41 30
9120,96 26 17 98 41
9121,40 41 56 70 31
9122,91 48 41 30 42
9123,38 91 48 41 30
9124,91 48 41 30 42
9125,91 48 41 30 42
9126,91 48 41 30 42
9127,83 55 91 21 68
9128,91 48 41 30 42
9129,91 48 41 30 42
9130,91 48 41 30 42
9131,91 48 41 30 42
9132,91 48 41 30 42
9133,91 48 41 30 42
9134,91 48 41 30 42
9135,50 77  9 90  6
9136,91 48 41 30 42
9137,95 18 41 91 37
9138,91 48 41 30 42
9139,91 48 41 30 42
9140,91 48 41 30 42
9141,85 57 33 64  6
9142,48 91 48 41 30
9143,32 76 72 77  4
9144,91 48 41 30 42
9145,91 48 41 30 42
9146,91 25 59 72 91
9147,91 48 41 30 42
9148, 1 45 79 54 24
9149,91 48 41 30 42
9150,91 48 41 30 42
9151,91 48 41 30 42
9152,51 91 48 41 30
9153,91 48 41 30 42
9154,91 48 41 30 42
9155,12 91 48 41 30
9156,91 48 41 30 42
9157,91 25 98 94  4
9158,28 73 13 32 33
9159,91 48 41 30 42
9160,18 91 48 41 30
9161,91 48 41 30 42
9162,91 40 94 48 13
9163,91 48 41 30 42
9164,91 48 41 30 42
9165,91 48 41 30 42
9166,91 48 41 30 42
9167,50 91 48 41 30
9168,91 48 41 30 42
9169,91 48 41 30 42
9170,91 48 41 30 42
9171,91 48 41 30 42
9172,68 69 97 91 48
9173, 2 41 90 91 48
9174, 1 45 79 54 24
9175,91 48 41 30 42
9176,39 70 72 40 94
9177,83 55 91 21 68
9178,91 48 41 30 42
9179,91 48 41 30 42
9180,91 48 41 30 42
9181, 1 45 79 54 24
9182,97 86 11  6 99
9183,91 48 41 30 42
9184,47 40 77 91 39
9185,91 48 41 30 42
9186,91 48 41 30 42
9187,91 48 41 30 42
9188,47 91 48 41 30
9189,91 25 98 94  4
9190,91 48 41 30 42
9191,91 48 41 30 42
9192,91 48 41 30 42
9193, 2 22 91 48 41
9194,91 48 41 30 42
9195,91 48 41 30 42
9196,91 48 41 30 42
9197,83 55 91 21 68
9198,81 36 91 48 41
9199,28 73 13 32 33
9200,91 48 41 30 42
9201,91 48 41 30 42
9202,13 76 57 35  8
9203,56 41 70 21 69
9204,91 48 41 30 42
9205, 6 16 95 55 69
9206,10 22 26 84 89
9207,77 91 16 17 18
9208, 4 68 14 16 50
9209,95  4 17 21 33
9210,91 48 41 30 42
9211,25 17 37 91 48
9212,55 70 16 95  2
9213,91 48 41 30 42
9214,33 91 48 41 30
9215,91 48 41 30 42
9216,42 91 15 91 48
9217,91 48 41 30 42
9218,20 48 83 91 48
9219,83 16 48 70  0
9220, 0 73 91 48 41
9221,91 48 41 30 42
9222,18 59  2 13 91
9223,68 69 95 91 48
9224,91 48 41 30 42
9225,47 16 91 48 41
9226,26  4 55 84 87
9227,22  9 34 55 91
9228,65 52 96 66 87
9229,95 42 77 91 48
9230,18 71 34 91 84
9231,18  4  5  6 16
9232,89 95  6 16 17
9233, 9 68 72 95 16
9234,91 48 41 30 42
9235, 1 45 79 54 24
9236,91 48 41 30 42
9237,28 91 48 41 30
9238,40 41 56 70 31
9239,91 48 41 30 42
9240,18 19 59  6 16
9241,91 48 41 30 42
9242,95 68 98 70  9
9243,91 48 41 30 42
9244,97 86 11  6 99
9245,78 90 10 30 58
9246,91 48 41 30 42
9247,91 48 41 30 42
9248,41  0 42 33 11
9249, 6 16 95 55 69
9250,19 59 13 49  4
9251,97 86 11  6 99
9252,55 70 16 95  2
9253,91 48 41 30 42
9254,37 44 91 48 41
9255,91 48 41 30 42
9256,70 41 91 84  4
9257, 4 55 33 48 23
9258,83 55 91 21 68
9259,48 39 42 47 72
9260,91 40 94 48 13
9261,91 48 41 30 42
9262,65 52 96 66 87
9263,91 48 41 30 42
9264,31 50 30 83 90
9265,48 91 48 41 30
9266,91 48 41 30 42
9267,91 48 41 30 42
9268, 2 80 52 65 26
9269,91 48 41 30 42
9270,91 48 41 30 42
9271,91 48 41 30 42
9272, 7 42 91 48 41
9273,33 84 96 73 26
9274,91 48 41 30 42
9275,91 48 41 30 42
9276,91 48 41 30 42
9277,83 55 91 21 68
9278, 1 45 79 54 24
9279,91 48 41 30 42
9280,91 48 41 30 42
9281,18 71 34 91 84
9282,91 48 41 30 42
9283,91 48 41 30 42
9284,29 89 64 16 76
9285,56 41 70 21 69
9286,83 16 48 70  0
9287,91 48 41 30 42
9288,91 48 41 30 42
9289,91 48 41 30 42
9290,31 10 39 49 55
9291,91 48 41 30 42
9292,95 18 41 91 37
9293,72  4 70 16 26
9294,90 98  3  9 37
9295,91 48 41 30 42
9296,18 71 34 91 84
9297,91 48 41 30 42
9298,91 48 41 30 42
9299,91 48 41 30 42
9300,18 23 28 76 91
9301,91 48 41 30 42
9302,25 33 91 94 48
9303,57 12 40 97 50
9304,91 48 41 30 42
9305,25 33 91 94 48
9306,62 36 63 91 48
9307, 1 45 79 24 71
9308,55 70 16 95  2
9309,56 41 70 21 69
9310,91 48 41 30 42
9311,91 48 41 30 42
9312,31 52 57 65 87
9313,91 48 41 30 42
9314,91 48 41 30 42
9315,91 48 41 30 42
9316,87 29 82 14 51
9317,91 48 41 30 42
9318,91 48 41 30 42
9319,68 91 48 41 30
9320,91 48 41 30 42
9321,33  5 91 48 41
9322,91 48 41 30 42
9323,91 48 41 30 42
9324, 7 91 48 41 30
9325,40 23 34 48 94
9326,18 23 28 76 91
9327,91 48 41 30 42
9328,91 48 41 30 42
9329,91 48 41 30 42
9330,73  8 65 52 63
9331, 1 45 79 54 24
9332,21 91 95 99 19
9333,68 17 80  0 28
9334,91 48 41 30 42
9335,91 48 41 30 42
9336,28 16 94 91 48
9337,70 21 69 83 91
9338,91 91 48 41 30
9339,48 91  6 91 48
9340,91 48 41 30 42
9341,91 48 41 30 42
9342,91 48 41 30 42
9343,91 48 41 30 42
9344,28 91 91 48 41
9345,91 91 48 41 30
9346,28 33 77 91 48
9347,91 25 98 94  4
9348,18 91 91 48 41
9349,91 48 41 30 42
9350,99  7 94 48 91
9351,91 48 41 30 42
9352,91 48 41 30 42
9353, 6 10 28 91 48
9354,91 48 41 30 42
9355, 1 45 79 54 24
9356,28 33 77 91 48
9357,28 91 48 41 30
9358,47 16 91 48 41
9359, 1 45 79 54 24
9360,91 48 41 30 42
9361,91 48 41 30 42
9362, 1 45 79 24 71
9363,83 55 91 21 68
9364,57 12 40 97 50
9365,11  9 91 48 41
9366,91 48 41 30 42
9367,91 48 41 30 42
9368,91 48 41 30 42
9369,91 48 41 30 42
9370,41  1 21 79 91
9371,91 48 41 30 42
9372,91 48 41 30 42
9373,91 48 41 30 42
9374,91 48 41 30 42
9375,91 48 41 30 42
9376,65 52 96 66 87
9377,91 48 41 30 42
9378,91 48 41 30 42
9379,91 48 41 30 42
9380,91 48 41 30 42
9381,21  9 18 48 19
9382,18 71 34 91 84
9383,40 23 34 48 94
9384, 2 80 52 65 26
9385,66  3 31 53 65
9386,31 52 57 65 87
9387,61 81 11 29 30
9388,95 91 48 41 30
9389,21 13 49 91  5
9390,91 48 41 30 42
9391,91 48 41 30 42
9392,91 48 41 30 42
9393,51 59 25 21 91
9394, 1 45 79 54 24
9395,91 48 41 30 42
9396,91 48 41 30 42
9397,18 71 34 91 84
9398,12 91 48 41 30
9399,18 59  2 13 91
9400,33 30 43 47  7
9401,91 48 41 30 42
9402,91 48 41 30 42
9403,97 86 30 64 25
9404,25 36 62 81  5
9405,91 48 41 30 42
9406,65 52 87 66 84
9407,77 94 13 95 16
9408,91 48 41 30 42
9409,65 52 96 66 87
9410,39 59 76 23 77
9411,34 91 48 41 30
9412,91 48 41 30 42
9413,91 48 41 30 42
9414,34 13 22 59 91
9415,91 48 41 30 42
9416,85 57 33 64  6
9417,91 48 41 30 42
9418,91 48 41 30 42
9419,91 48 41 30 42
9420,91 48 41 30 42
9421,91 48 41 30 42
9422,36 67 62 91 48
9423,44 81 36 78 63
9424,91 48 41 30 42
9425,83 16 48 70  0
9426, 1 45 79 54 24
9427,18 23 28 76 91
9428,91 48 41 30 42
9429,91 48 41 30 42
9430,91 48 41 30 42
9431,47 40 77 91 39
9432,21 13 49 91  5
9433,91 48 41 30 42
9434,25 26 31 15 39
9435,91 48 41 30 42
9436,91 48 41 30 42
9437,91 48 41 30 42
9438, 6 91 48 41 30
9439,39 70 72 40 94
9440,55 70 16 95  2
9441,91 48 41 30 42
9442,84 50  6 55 68
9443,91 48 41 30 42
9444,91 48 41 30 42
9445,95 37 97 91 48
9446,91 48 41 30 42
9447,91 48 41 30 42
9448,26  4 55 84 87
9449,91 48 41 30 42
9450,21 91  9 13 28
9451, 9 25 11 37  5
9452,42 33 16 18  6
9453,91 91 48 41 30
9454,91 48 41 30 42
9455,91 48 41 30 42
9456,91 48 41 30 42
9457,68 69 95 91 48
9458,41  0 42 33 11
9459,89 95  6 16 17
9460,91 48 41 30 42
9461,31 98 23 55 17
9462,91 48 41 30 42
9463,91 48 41 30 42
9464,91 48 41 30 42
9465,95 37 97 91 48
9466,91 48 41 30 42
9467,25  0  9 21 32
9468,91 48 41 30 42
9469,91 48 41 30 42
9470,91 48 41 30 42
9471,64 25 40 86 75
9472,91 48 41 30 42
9473,11 91 25 72 95
9474,56 41 70 21 69
9475,40 41 56 70 31
9476,91 48 41 30 42
9477,91 48 41 30 42
9478,34 13 22 59 91
9479,99 75 91 48 41
9480,91 48 41 30 42
9481,41 96 69 83 33
9482,91 48 41 30 42
9483,28 16 94 91 48
9484,91 48 41 30 42
9485,91 48 41 30 42
9486,55 70 16 95  2
9487,91 48 41 30 42
9488,41 42 47 94 91
9489,91 48 41 30 42
9490,91 48 41 30 42
9491,91 48 41 30 42
9492,96 10 18 31 37
9493,91 48 41 30 42
9494,91 48 41 30 42
9495,91 48 41 30 42
9496,83 37 40 68 91
9497,91 48 41 30 42
9498,91 48 41 30 42
9499,91 48 41 30 42
9500,19 49 91 48 41
9501,91 48 41 30 42
9502,91 48 41 30 42
9503, 1 45 79 54 24
9504,87 29 82 14 51
9505,19 59 13 49  4
9506,91 48 41 30 42
9507, 1 45 79 24 71
9508,91 48 41 30 42
9509,72  4 70 16 26
9510,96 10 18 31 37
9511,91 48 41 30 42
9512,99 29 64 91 48
9513,91 48 41 30 42
9514, 4 73 91 48 41
9515,91 48 41 30 42
9516,74 91 48 41 30
9517,91 48 41 30 42
9518,56 41 70 21 69
9519,11  9 91 48 41
9520,97 86 11  6 99
9521,91 48 41 30 42
9522, 4 55 33 48 23
9523,40 41 56 70 31
9524,91 48 41 30 42
9525,91 48 41 30 42
9526,65 52 96 66 87
9527, 0 21 97 96 98
9528,68  9 91 48 41
9529,91 48 41 30 42
9530,91 48 41 30 42
9531,91 48 41 30 42
9532,11 12 20 37 62
9533,91 48 41 30 42
9534,91 48 41 30 42
9535,91 48 41 30 42
9536,56 41 70 21 69
9537,20 48 83 91 48
9538,19 49 91 48 41
9539,34 91 48 41 30
9540,97 86 30 64 25
9541,91 48 41 30 42
9542,91 48 41 30 42
9543,97 86 11  6 99
9544,58 57 85 97 91
9545,36 29 81 46 32
9546, 1 45 79 54 24
9547,65 52 87 66 84
9548,91 25 98 94  4
9549,91 48 41 30 42
9550, 1 45 79 54 24
9551,26  4 55 84 87
9552,21 91 95 99 19
9553,21 91 95 99 19
9554,91 48 41 30 42
9555,91 48 41 30 42
9556,68  9 91 48 41
9557, 1 45 79 54 24
9558,91 48 41 30 42
9559,77 94 13 95 16
9560,55 70 16 95  2
9561, 1 45 79 54 24
9562,65 52 87  0 84
9563, 6 16 95 55 69
9564,56 70 41 55 69
9565,55 70 16 95  2
9566,91 48 41 30 42
9567,91 48 41 30 42
9568, 1 45 79 54 24
9569,95 18 41 91 37
9570, 2 21 42 59 91
9571,91 25 98 94  4
9572,91 48 41 30 42
9573,77 91 16 17 18
9574,25 33 83 97 91
9575,25 33 91 94 48
9576,22  9 34 55 91
9577,25 33 83 97 91
9578,20 89 86 38 67
9579,64 25 40 86 75
9580,10 22 26 84 89
9581,50 82 28 42 91
9582,91 48 41 30 42
9583,91 48 41 30 42
9584,91 48 41 30 42
9585,91 48 41 30 42
9586,91 48 41 30 42
9587,91 48 41 30 42
9588,97 41 91 48 41
9589,65 52 96 66 87
9590, 0  5  7  9 41
9591,91 48 41 30 42
9592,91 48 41 30 42
9593,83  6 18 90 15
9594,91 48 41 30 42
9595,91 48 41 30 42
9596, 1 45 79 54 24
9597,91 48 41 30 42
9598,65 52 87 66 84
9599,91 48 41 30 42
9600,55 70 16 95  2
9601,91 48 41 30 42
9602,91 48 41 30 42
9603,91 48 41 30 42
9604,91 48 41 30 42
9605,91 48 41 30 42
9606, 5 29  3  8 30
9607,91 48 41 30 42
9608,91 48 41 30 42
9609,56 70 98 17 41
9610,99 91 48 41 30
9611,91 48 41 30 42
9612,68 17 80  0 28
9613,56 70 41 69  3
9614,47 40 77 91 39
9615,91 48 41 30 42
9616,83 16 48 70  0
9617,21 91 95 99 19
9618, 1 45 79 54 24
9619,91 48 41 30 42
9620,31 52 57 65 87
9621, 1 45 79 54 24
9622,91 48 41 30 42
9623,97 86 30 64 25
9624,36 76 77 99 91
9625,56 41 70 21 69
9626,28 91 48 41 30
9627,91 48 41 30 42
9628,91 91 48 41 30
9629,56 70 41 69  3
9630,36 64  5  6 30
9631,91 48 41 30 42
9632,91 48 41 30 42
9633,91 48 41 30 42
9634,91 48 41 30 42
9635,36 57 29 77 12
9636,29 89 64 16 76
9637,83 16 48 70  0
9638,77 50 72 95 91
9639,50 13 17 42 91
9640,81 46 82 91 48
9641,91 48 41 30 42
9642,31 81 30 44 64
9643,56 70 41 55 69
9644,91 48 41 30 42
9645,21 91 95 99 19
9646,25  0  9 21 32
9647,83 55 91 21 68
9648,91 48 41 30 42
9649,91 48 41 30 42
9650,11 20 33 91 48
9651, 1 45 79 54 24
9652,39 91 48 41 30
9653,21 91 95 99 19
9654,83 55 91 21 68
9655,50  4 39 10 23
9656, 1 45 79 54 24
9657,91 48 41 30 42
9658,36 29 81 46 32
9659,91 48 41 30 42
9660,18 71 34 91 84
9661,91 48 41 30 42
9662,83 55 91 21 68
9663,21 91  9 13 28
9664,21 72  0 28 73
9665,91 48 41 30 42
9666,40 23 48 91 48
9667,18 23 72 77 91
9668, 1 45 79 54 24
9669,22  9 34 55 91
9670,91 48 41 30 42
9671,91 48 41 30 42
9672,91 48 41 30 42
9673,91 48 41 30 42
9674,47 40 77 91 39
9675,66  3 31 53 65
9676,91 48 41 30 42
9677,91 48 41 30 42
9678, 2 75 91 48 41
9679,10  3 17 83 91
9680,91 48 41 30 42
9681,91 48 41 30 42
9682,39 70 72 40 94
9683,80 87 73 55 83
9684,91 91 48 41 30
9685,91 48 41 30 42
9686,65 52 87 66 84
9687,91 48 41 30 42
9688,51 59 25 21 91
9689,26 96 91 48 41
9690,58 57 85 97 91
9691,21  9 18 48 19
9692,18 71 34 91 84
9693,85 57 33 64  6
9694,22  9 34 55 91
9695, 6 28 77 25 14
9696, 1 45 79 54 24
9697,91 48 41 30 42
9698,91 48 41 30 42
9699,91 48 41 30 42
9700,51 91 48 41 30
9701,91 48 41 30 42
9702,91 48 41 30 42
9703,38 91 48 41 30
9704,91 48 41 30 42
9705,95 42 77 91 48
9706, 5 10 33 70 89
9707,13 76 57 35  8
9708,29 89 64 16 76
9709,82 76 60 67 12
9710,91 48 41 30 42
9711,91 48 41 30 42
9712, 1 45 79 24 71
9713,32 91 48 41 30
9714,91 48 41 30 42
9715,18  4  5  6 16
9716,91 48 41 30 42
9717,91 48 41 30 42
9718,20 89 86 38 67
9719,16 91 48 41 30
9720, 9 98 76 95 23
9721,65 52 87 66 84
9722, 1 45 79 54 24
9723,91 49  2 97 18
9724,91 48 41 30 42
9725,91 48 41 30 42
9726,40 16 94 91 48
9727,41 91 91 48 41
9728,83 16 48 70  0
9729,11 20 33 91 48
9730,91 48 41 30 42
9731,66  3 31 53 65
9732,91 48 41 30 42
9733,91 48 41 30 42
9734,15 25 29 42 57
9735, 2 59 99 37  5
9736,91 48 41 30 42
9737,59 16  2 14 12
9738,97 86 11  6 99
9739,58 57 85 97 91
9740, 1 45 79 54 24
9741, 6  9 18 42 47
9742,91 48 41 30 42
9743,91 48 41 30 42
9744,39 59 76 23 77
9745,91 48 41 30 42
9746,91 48 41 30 42
9747,81 36 91 48 41
9748,13 32 40 50 91
9749,91 25 98 94  4
9750,91 48 41 30 42
9751,91 48 41 30 42
9752,17 83 15 37 50
9753,28 73 13 32 33
9754,23 14 35 50 91
9755,91 48 41 30 42
9756,91 48 41 30 42
9757,91 48 41 30 42
9758,91 49  2 97 18
9759,91 48 41 30 42
9760,37 50 77 91 48
9761,41  1 21 79 91
9762,95 91 48 41 30
9763,91 48 50 91 48
9764,28 33 77 91 48
9765,91 48 41 30 42
9766,61 81 11 29 30
9767,33 30 43 47  7
9768,83 55 91 21 68
9769,34 16 18 48 94
9770,81  2 57 91 48
9771,91 48 41 30 42
9772,25 33 83 97 91
9773,83 55 91 21 68
9774,91 48 41 30 42
9775,70 84 99 83 41
9776,91 48 41 30 42
9777,91 48 41 30 42
9778,57 82  5 23 38
9779,91 48 41 30 42
9780,91 48 41 30 42
9781,91 49  2 97 18
9782,91 48 41 30 42
9783,83 16 48 70  0
9784,72 91 48 41 30
9785,41  1 21 79 91
9786,91 48 41 30 42
9787,27 80 74 91 48
9788,73 95 68 21 19
9789,91 48 41 30 42
9790,91 48 41 30 42
9791,66  3 31 53 65
9792,95 37 97 91 48
9793,29 48 91 48 41
9794,91 48 41 30 42
9795, 1 45 79 54 24
9796,91 48 41 30 42
9797, 1 45 79 54 24
9798,83 16 48 70  0
9799, 8 91 48 41 30
9800,39 59 76 23 77
9801,91 25 98 94  4
9802,91 48 41 30 42
9803,91 48 41 30 42
